ID,Geslacht,Leeftijd,Cijfersoort,Perioden,Rokers_1,ZwareRokersOnderBevolking_2,ZwareRokersOnderRokers_3,DagelijkseRokers_4,SigarettenPerDagPerPersoonBevolking_5,SigarettenPerDagPerRoker_6,RookjarenHuidigeRokers_7,RookjarenExSigarettenrokers_8,StopjarenExSigarettenrokers_9,DrinktGeenAlcohol_10,ZwareDrinker_11,OvermatigeDrinker_12,PerPersoon_13,PerDrinker_14,OpgegevenLengte20JaarOfOuder_15,KleinerOfGelijk152Cm_16,k_153Tot158Cm_17,k_158Tot163Cm_18,k_163Tot168Cm_19,k_168Tot173Cm_20,k_173Tot178Cm_21,k_178Tot183Cm_22,k_183Tot188Cm_23,k_188Tot193Cm_24,k_193Tot198Cm_25,GroterOfGelijk198Cm_26,OpgegevenGewicht20JaarOfOuder_27,LichterOfGelijk47Kg_28,k_48Tot53Kg_29,k_53Tot58Kg_30,k_58Tot63Kg_31,k_63Tot68Kg_32,k_68Tot73Kg_33,k_73Tot78Kg_34,k_78Tot83Kg_35,k_83Tot88Kg_36,k_88Tot93Kg_37,k_93Tot98Kg_38,ZwaarderOfGelijk98Kg_39,Ondergewicht_40,NormaalGewicht_41,Overgewicht_42,MatigOvergewicht_43,ErnstigOvergewicht_44,GebruikAnticonceptiepil16Tot50Jaar_45,CervixUitstrijkjeVrouwenOuderDan19_46,MammografieVrouwenOuderDan29_47,PSATestMannenOuderDan39_48,Griepvaccinatie16JaarEnOuder_49,WoonWerkOfWoonSchoolVerkeer_50,WerkzaamhedenOpWerkOfSchool_51,HuishoudelijkeWerkzaamheden_52,Vrijetijdsactiviteiten_53,TotaalSportbeoefening_54,GemiddeldAantalMinutenVoetbal_55,GemiddeldAantalMinutenTennis_56,GemiddeldAantalMinutenZwemmen_57,GemiddeldAantalMinutenFitness_58,GemiddeldAantalMinutenOverigeSporten_59,TotaalLichamelijkeActiviteitPerWeek_60,LichtInspannendeActiviteitPW_61,MatigInspannendeActiviteitPW_62,ZwaarInspannendeActiviteitPW_63,VoldoenAanNormGezondBewegen_64
160,3000 ,53925,1,2010JJ00,17.4,2.6,15.2,14.5,1.5,8.6,50.5,26.1,26.2,11.8,9.0,14.9,1.3,1.6,177.0,0.0,0.1,1.6,6.1,19.3,24.2,26.3,15.7,5.7,0.9,0.0,82.8,0.0,0.7,0.5,2.0,5.1,11.0,13.1,20.6,16.4,12.3,7.9,10.4,0.5,34.8,64.7,52.1,12.6,,,,41.2,,2.0,82.0,454.0,753.0,140.0,1.0,17.0,2.0,27.0,92.0,1430.0,465.0,543.0,422.0,74.9
161,3000 ,53925,1,2011JJ00,20.2,4.3,21.3,17.0,2.0,9.7,51.5,25.9,26.1,13.3,7.5,16.6,1.4,1.8,177.0,0.3,0.3,1.7,4.7,20.4,22.5,28.4,15.4,4.2,2.0,0.2,82.7,0.0,0.3,0.3,1.4,5.7,11.1,13.9,21.2,14.5,14.4,7.1,10.2,0.1,36.2,63.7,50.5,13.2,,,,45.7,,5.0,46.0,363.0,759.0,151.0,1.0,16.0,2.0,19.0,113.0,1324.0,361.0,517.0,445.0,72.0
162,3000 ,53925,1,2012JJ00,17.9,3.7,21.2,15.6,1.7,9.9,52.1,26.8,25.3,13.2,8.9,13.5,1.5,1.7,177.0,0.0,0.1,1.4,6.1,20.1,23.3,26.1,17.6,4.2,0.8,0.3,83.9,0.0,0.1,0.1,1.2,4.0,13.5,13.3,17.1,16.0,13.4,7.9,13.5,0.3,32.9,66.8,50.0,16.9,,,,44.0,68.4,117.0,240.0,461.0,870.0,144.0,2.0,11.0,7.0,25.0,99.0,1833.0,604.0,913.0,316.0,78.3
163,3000 ,53925,1,2013JJ00,19.5,2.5,13.1,16.3,1.5,7.9,50.8,26.2,25.7,9.2,9.0,12.1,1.5,1.6,177.7,0.0,0.2,0.5,3.4,18.7,24.5,31.0,14.9,5.0,1.5,0.3,84.3,0.2,0.0,0.4,1.9,2.7,8.9,14.9,19.3,16.0,14.9,7.6,13.1,0.4,33.2,66.3,50.8,15.5,,,,48.2,65.5,65.0,233.0,514.0,840.0,129.0,1.0,14.0,4.0,22.0,88.0,1782.0,630.0,814.0,339.0,79.2
164,3000 ,53925,2,2010JJ00,1.5,0.6,3.4,1.4,0.2,0.8,0.7,0.7,0.7,1.7,1.6,2.0,0.1,0.1,0.3,0.0,0.1,0.5,0.9,1.5,1.7,1.7,1.4,0.9,0.4,0.0,0.5,0.0,0.3,0.3,0.5,0.9,1.2,1.3,1.6,1.5,1.3,1.1,1.2,0.3,1.9,1.9,2.0,1.3,,,,2.7,,1.0,22.0,30.0,35.0,15.0,1.0,4.0,1.0,6.0,12.0,55.0,33.0,30.0,24.0,2.4
165,3000 ,53925,2,2011JJ00,1.6,0.8,3.7,1.5,0.2,0.9,0.6,0.8,0.8,2.0,1.5,2.2,0.1,0.1,0.3,0.2,0.2,0.5,0.9,1.7,1.7,1.9,1.5,0.8,0.6,0.2,0.5,0.0,0.2,0.2,0.5,1.0,1.3,1.4,1.7,1.4,1.4,1.1,1.2,0.1,2.0,2.0,2.1,1.4,,,,2.9,,3.0,14.0,29.0,40.0,17.0,0.0,4.0,1.0,4.0,16.0,59.0,28.0,32.0,30.0,2.6
166,3000 ,53925,2,2012JJ00,1.5,0.7,3.9,1.4,0.2,0.9,0.5,0.8,0.7,1.9,1.6,1.9,0.1,0.1,0.3,,0.1,0.5,1.0,1.6,1.7,1.8,1.5,0.8,0.4,0.2,0.5,,0.2,0.1,0.4,0.8,1.4,1.4,1.5,1.5,1.4,1.1,1.4,0.2,1.9,1.9,2.0,1.5,,,,2.8,2.8,31.0,33.0,32.0,46.0,17.0,1.0,3.0,2.0,4.0,16.0,78.0,39.0,55.0,28.0,2.3
167,3000 ,53925,2,2013JJ00,1.6,0.6,3.0,1.5,0.2,0.6,0.6,0.7,0.7,1.6,1.6,1.8,0.1,0.1,0.3,0.0,0.2,0.3,0.7,1.6,1.7,1.8,1.4,0.9,0.5,0.2,0.5,0.2,0.0,0.3,0.5,0.7,1.1,1.4,1.6,1.5,1.4,1.1,1.3,0.3,1.9,1.9,2.0,1.4,,,,2.7,2.7,15.0,30.0,35.0,40.0,15.0,1.0,3.0,1.0,4.0,14.0,72.0,40.0,42.0,25.0,2.2
168,3000 ,21600,1,2010JJ00,14.1,1.8,12.5,12.9,1.3,8.9,63.5,29.4,33.0,18.1,3.3,8.8,1.0,1.4,175.0,0.3,0.3,3.3,8.3,26.5,23.6,24.6,8.8,3.4,0.8,0.3,78.0,0.5,1.0,1.1,4.2,7.4,15.6,19.1,20.8,12.7,9.8,3.7,4.1,2.0,40.3,57.7,51.5,6.1,,,,40.6,,0.0,5.0,434.0,529.0,81.0,0.0,10.0,3.0,22.0,47.0,1048.0,407.0,331.0,310.0,55.9
169,3000 ,21600,1,2011JJ00,14.6,3.8,26.5,12.9,1.6,10.9,,30.3,32.2,16.4,5.0,11.4,1.0,1.4,175.4,0.0,0.6,3.3,8.2,26.1,22.5,22.9,11.4,4.1,0.9,0.0,79.6,0.0,0.3,0.5,4.8,7.7,14.6,15.9,21.1,13.1,9.5,6.2,6.5,0.3,44.4,55.4,43.9,11.5,,,,46.7,,0.0,7.0,425.0,596.0,61.0,2.0,3.0,1.0,13.0,41.0,1089.0,395.0,390.0,303.0,64.3
170,3000 ,21600,1,2012JJ00,10.4,0.8,,8.2,0.7,,,28.4,34.7,16.0,8.7,7.4,1.2,1.4,175.5,0.0,0.5,1.9,8.0,23.7,25.5,23.7,13.3,3.5,0.0,0.0,78.8,0.0,0.8,0.7,4.9,6.9,17.0,15.9,21.7,12.8,10.2,3.3,5.9,1.0,44.6,54.3,44.7,9.7,,,,40.9,86.5,29.0,95.0,474.0,754.0,114.0,0.0,7.0,3.0,32.0,72.0,1467.0,508.0,711.0,247.0,68.7
171,3000 ,21600,1,2013JJ00,10.1,1.1,,7.9,0.7,,62.7,29.6,33.4,16.1,7.2,5.6,1.2,1.4,175.3,0.0,0.3,3.0,8.8,23.4,25.2,25.7,9.0,4.2,0.3,0.0,79.7,0.0,0.5,1.1,2.6,7.4,13.8,19.2,22.7,8.6,10.8,5.8,7.4,1.1,42.7,56.3,45.3,11.0,,,,44.5,74.6,36.0,109.0,445.0,619.0,124.0,0.0,12.0,3.0,25.0,83.0,1333.0,487.0,570.0,275.0,67.6
172,3000 ,21600,2,2010JJ00,1.7,0.7,4.4,1.7,0.2,0.9,0.6,0.9,0.9,2.7,1.3,2.0,0.1,0.1,0.4,0.3,0.3,0.9,1.4,2.2,2.1,2.2,1.4,0.9,0.4,0.3,0.5,0.4,0.5,0.5,1.0,1.3,1.8,2.0,2.1,1.7,1.5,1.0,1.0,0.7,2.5,2.5,2.5,1.2,,,,3.5,,0.0,5.0,41.0,41.0,15.0,0.0,4.0,2.0,8.0,11.0,69.0,36.0,33.0,29.0,3.6
173,3000 ,21600,2,2011JJ00,1.8,1.0,6.1,1.7,0.3,1.5,,1.0,1.0,2.7,1.6,2.4,0.1,0.1,0.4,0.0,0.4,1.0,1.5,2.3,2.2,2.2,1.7,1.1,0.5,0.0,0.6,0.0,0.3,0.4,1.1,1.4,1.9,1.9,2.2,1.8,1.6,1.3,1.3,0.3,2.6,2.6,2.6,1.7,,,,3.8,,0.0,5.0,41.0,48.0,13.0,2.0,3.0,1.0,4.0,11.0,71.0,39.0,35.0,32.0,3.6
174,3000 ,21600,2,2012JJ00,1.6,0.4,,1.4,0.2,,,1.0,1.0,2.7,2.2,2.0,0.1,0.1,0.4,,0.4,0.7,1.4,2.2,2.3,2.2,1.8,1.0,,,0.6,,0.5,0.4,1.1,1.3,2.0,1.9,2.2,1.8,1.6,0.9,1.2,0.5,2.6,2.6,2.6,1.5,,,,3.6,2.7,16.0,28.0,40.0,58.0,20.0,0.0,3.0,1.0,8.0,18.0,91.0,45.0,60.0,26.0,3.4
175,3000 ,21600,2,2013JJ00,1.6,0.5,,1.4,0.2,,1.1,1.0,1.0,2.6,2.0,1.7,0.1,0.1,0.4,0.0,0.3,0.9,1.5,2.2,2.3,2.3,1.5,1.1,0.3,0.0,0.6,0.0,0.4,0.5,0.9,1.4,1.8,2.1,2.2,1.5,1.6,1.2,1.4,0.5,2.6,2.6,2.6,1.7,,,,3.7,3.3,12.0,25.0,44.0,46.0,24.0,0.0,5.0,1.0,7.0,22.0,83.0,49.0,44.0,32.0,3.3
176,4000 ,10000,1,2010JJ00,22.9,3.9,17.0,18.2,2.4,10.4,25.5,14.9,18.4,27.0,3.4,2.7,0.6,0.9,167.6,1.6,5.7,15.2,25.0,28.3,15.4,7.3,1.3,0.1,0.0,0.0,70.2,0.7,3.2,8.3,16.8,16.4,18.2,12.0,9.5,5.0,3.9,2.3,3.5,2.6,59.9,37.4,26.6,10.8,39.0,58.1,48.3,,,51.0,655.0,820.0,375.0,132.0,3.0,7.0,6.0,34.0,83.0,2033.0,1419.0,484.0,131.0,57.6
177,4000 ,10000,1,2011JJ00,22.0,4.2,19.2,17.6,2.3,10.3,25.8,15.2,17.8,27.9,3.2,2.5,0.6,0.9,167.5,2.0,5.4,15.1,25.4,28.5,14.9,7.0,1.4,0.2,0.1,0.0,70.0,0.9,4.4,8.9,15.4,16.8,18.0,11.0,9.5,5.4,4.1,2.1,3.5,2.8,59.8,37.4,26.6,10.8,37.7,57.3,47.8,,,60.0,692.0,798.0,360.0,127.0,3.0,8.0,6.0,31.0,80.0,2038.0,1412.0,499.0,127.0,58.0
178,4000 ,10000,1,2012JJ00,20.5,3.1,15.1,15.7,1.9,9.6,25.6,17.3,18.3,24.0,10.5,7.1,0.6,0.9,167.6,1.9,5.4,15.6,24.3,28.0,15.7,7.2,1.7,0.1,0.0,0.0,70.1,1.2,3.2,8.8,16.2,17.0,18.3,10.9,9.7,5.1,3.8,1.9,3.9,2.9,60.2,36.9,26.0,10.9,39.7,56.9,48.3,,27.3,111.0,968.0,947.0,394.0,129.0,3.0,6.0,7.0,38.0,76.0,2550.0,1796.0,642.0,112.0,56.3
179,4000 ,10000,1,2013JJ00,20.1,3.3,16.7,15.6,1.9,9.4,26.6,17.6,18.7,24.1,9.0,6.4,0.6,0.8,167.5,2.1,5.7,15.3,24.6,28.5,14.9,7.1,1.6,0.2,0.0,0.0,70.3,1.0,3.7,8.8,15.5,17.0,17.8,11.2,9.9,5.6,3.8,2.0,3.8,3.2,59.0,37.8,26.7,11.1,37.4,57.7,48.2,,25.0,111.0,944.0,930.0,405.0,121.0,4.0,6.0,5.0,37.0,69.0,2511.0,1763.0,633.0,115.0,55.7
180,4000 ,10000,2,2010JJ00,0.5,0.2,0.9,0.5,0.1,0.2,0.4,0.3,0.3,0.7,0.3,0.3,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.6,0.5,0.3,0.1,0.0,0.0,0.0,0.2,0.1,0.2,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.6,0.6,0.5,0.4,0.8,0.9,1.0,,,2.0,14.0,13.0,8.0,4.0,1.0,1.0,1.0,2.0,4.0,21.0,17.0,9.0,5.0,0.9
181,4000 ,10000,2,2011JJ00,0.5,0.3,1.1,0.5,0.1,0.2,0.4,0.3,0.3,0.8,0.3,0.3,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.6,0.5,0.3,0.2,0.1,0.0,0.0,0.2,0.1,0.3,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.3,0.2,0.6,0.6,0.5,0.4,0.8,0.9,1.0,,,2.0,16.0,14.0,8.0,4.0,1.0,1.0,1.0,1.0,4.0,23.0,19.0,11.0,5.0,0.9
182,4000 ,10000,2,2012JJ00,0.5,0.2,1.0,0.5,0.1,0.2,0.5,0.3,0.3,0.8,0.6,0.5,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.6,0.5,0.4,0.2,0.0,,,0.2,0.2,0.2,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.3,0.2,0.6,0.6,0.5,0.4,0.9,0.9,1.0,,0.8,5.0,18.0,17.0,9.0,4.0,1.0,1.0,1.0,2.0,3.0,26.0,22.0,12.0,5.0,0.9
183,4000 ,10000,2,2013JJ00,0.5,0.2,1.1,0.5,0.1,0.2,0.5,0.3,0.4,0.8,0.5,0.4,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.6,0.5,0.4,0.2,0.1,0.0,0.0,0.2,0.1,0.3,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.3,0.2,0.6,0.6,0.6,0.4,0.9,0.9,1.0,,0.8,5.0,17.0,16.0,9.0,4.0,1.0,1.0,1.0,2.0,3.0,25.0,21.0,13.0,5.0,0.9
184,4000 ,21714,1,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,77.9,14.0,10.2,3.8,,,,,,,,,,,,,,,,,,,,
185,4000 ,21714,1,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,80.3,12.2,9.4,2.8,,,,,,,,,,,,,,,,,,,,
186,4000 ,21714,1,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,80.0,11.9,9.3,2.6,,,,,,,,,,,,,,,,,,,,
187,4000 ,21714,1,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,79.3,12.9,10.2,2.8,,,,,,,,,,,,,,,,,,,,
188,4000 ,21714,2,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.7,1.4,1.2,0.8,,,,,,,,,,,,,,,,,,,,
189,4000 ,21714,2,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.7,1.4,1.2,0.7,,,,,,,,,,,,,,,,,,,,
190,4000 ,21714,2,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.7,1.4,1.3,0.7,,,,,,,,,,,,,,,,,,,,
191,4000 ,21714,2,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.8,1.5,1.4,0.7,,,,,,,,,,,,,,,,,,,,
192,4000 ,21715,1,2010JJ00,6.1,0.2,,2.9,0.3,,,,,76.2,0.5,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,86.8,8.7,7.1,1.6,,,,,,110.0,754.0,150.0,374.0,244.0,10.0,11.0,3.0,11.0,209.0,1631.0,1099.0,476.0,56.0,24.8
193,4000 ,21715,1,2011JJ00,4.5,0.3,,1.7,0.2,,,,,86.1,0.9,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,87.2,10.3,9.3,1.1,,,,,,119.0,628.0,127.0,248.0,223.0,20.0,11.0,6.0,8.0,178.0,1344.0,924.0,384.0,36.0,25.2
194,4000 ,21715,1,2012JJ00,5.4,0.0,,4.0,0.3,,,,,74.0,3.0,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,85.4,9.8,8.1,1.7,,,,,,265.0,997.0,164.0,302.0,229.0,10.0,5.0,8.0,18.0,187.0,1957.0,1361.0,584.0,11.0,22.3
195,4000 ,21715,1,2013JJ00,2.6,0.0,,0.3,0.0,,,,,81.3,3.3,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,84.8,11.3,8.8,2.5,,,,,,246.0,884.0,151.0,274.0,278.0,36.0,17.0,6.0,30.0,189.0,1834.0,1221.0,604.0,9.0,30.9
196,4000 ,21715,2,2010JJ00,1.2,0.2,,0.9,0.1,,,,,3.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.8,1.5,1.4,0.7,,,,,,11.0,61.0,28.0,39.0,24.0,5.0,4.0,1.0,3.0,23.0,81.0,71.0,39.0,15.0,3.4
197,4000 ,21715,2,2011JJ00,1.1,0.3,,0.7,0.1,,,,,2.8,0.8,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.9,1.8,1.7,0.6,,,,,,12.0,65.0,24.0,29.0,19.0,8.0,3.0,3.0,3.0,19.0,78.0,70.0,32.0,10.0,3.6
198,4000 ,21715,2,2012JJ00,1.2,,,1.1,0.1,,,,,3.4,1.3,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,2.1,1.7,1.6,0.8,,,,,,34.0,71.0,26.0,42.0,20.0,5.0,3.0,3.0,5.0,18.0,99.0,82.0,53.0,5.0,3.2
199,4000 ,21715,2,2013JJ00,0.9,0.0,,0.3,0.0,,,,,3.0,1.4,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.1,1.9,1.7,0.9,,,,,,21.0,77.0,23.0,33.0,33.0,13.0,12.0,3.0,9.0,22.0,101.0,87.0,49.0,3.0,3.5
200,4000 ,21716,1,2010JJ00,25.8,2.3,8.8,18.0,1.9,7.5,3.0,0.9,1.8,30.0,4.5,0.0,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,82.9,15.1,12.4,2.7,52.5,,,,,114.0,912.0,306.0,266.0,236.0,15.0,6.0,4.0,59.0,152.0,1834.0,1262.0,519.0,51.0,39.9
201,4000 ,21716,1,2011JJ00,18.9,1.8,9.5,12.0,1.5,7.7,2.7,0.5,1.6,24.7,3.7,1.3,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,79.8,16.1,12.3,3.9,55.0,,,,,150.0,857.0,215.0,272.0,182.0,9.0,5.0,12.0,33.0,123.0,1675.0,1150.0,498.0,26.0,46.2
202,4000 ,21716,1,2012JJ00,26.2,0.9,3.3,14.2,1.5,5.7,2.9,,,14.1,20.9,8.3,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,82.6,14.6,13.2,1.4,60.3,,,,4.0,269.0,1319.0,244.0,286.0,251.0,23.0,7.0,2.0,50.0,169.0,2369.0,1470.0,830.0,70.0,50.2
203,4000 ,21716,1,2013JJ00,21.3,1.6,8.0,13.5,1.5,7.4,3.3,,,16.4,15.1,4.9,0.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,86.2,8.3,5.4,2.8,59.6,,,,9.7,263.0,1059.0,246.0,202.0,192.0,9.0,4.0,8.0,48.0,123.0,1963.0,1325.0,592.0,45.0,36.0
204,4000 ,21716,2,2010JJ00,2.2,0.7,2.8,1.9,0.2,0.7,0.2,0.2,0.2,3.2,1.5,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,2.0,1.9,1.7,0.8,2.5,,,,,11.0,64.0,40.0,29.0,26.0,7.0,3.0,2.0,18.0,19.0,82.0,75.0,44.0,11.0,3.8
205,4000 ,21716,2,2011JJ00,2.1,0.7,3.6,1.7,0.2,0.9,0.2,0.1,0.2,3.2,1.4,0.9,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.2,2.0,1.8,1.1,2.7,,,,,13.0,68.0,26.0,29.0,26.0,5.0,3.0,7.0,7.0,23.0,94.0,81.0,42.0,8.0,4.0
206,4000 ,21716,2,2012JJ00,2.4,0.5,1.9,1.9,0.2,0.7,0.2,,,2.6,3.1,2.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,2.1,1.9,1.9,0.6,2.7,,,,1.7,32.0,80.0,32.0,40.0,30.0,9.0,3.0,1.0,7.0,28.0,99.0,80.0,64.0,18.0,3.9
207,4000 ,21716,2,2013JJ00,2.3,0.7,3.4,1.9,0.2,0.9,0.2,,,2.8,2.8,1.7,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,2.0,1.6,1.3,1.0,2.7,,,,2.5,28.0,72.0,40.0,27.0,25.0,4.0,1.0,6.0,17.0,18.0,98.0,78.0,48.0,8.0,3.7
208,4000 ,60300,1,2010JJ00,31.4,3.6,11.5,22.8,2.6,8.2,8.8,4.1,4.9,18.3,7.8,2.7,0.7,0.9,169.9,0.3,2.8,10.9,19.6,30.6,20.9,11.7,3.1,0.1,0.0,0.0,67.6,0.7,4.8,12.8,19.5,19.5,15.6,9.3,6.9,3.6,2.9,1.1,3.2,4.0,69.9,26.1,19.5,6.7,60.4,18.3,,,,78.0,1137.0,617.0,269.0,160.0,14.0,5.0,5.0,45.0,92.0,2261.0,1616.0,598.0,46.0,57.7
209,4000 ,60300,1,2011JJ00,29.2,3.9,13.5,21.0,2.5,8.6,8.0,4.2,5.5,19.2,5.5,1.6,0.6,0.8,169.5,0.7,2.0,10.2,23.7,30.9,19.8,10.0,2.2,0.5,0.0,0.0,67.2,1.7,7.7,12.3,18.4,18.4,15.8,7.2,7.1,3.6,2.8,1.6,3.4,5.3,67.6,27.1,20.3,6.7,57.4,15.8,,,,86.0,1182.0,627.0,283.0,151.0,4.0,3.0,7.0,44.0,92.0,2329.0,1660.0,625.0,44.0,58.5
210,4000 ,60300,1,2012JJ00,27.9,2.6,9.5,17.8,2.1,7.7,8.8,5.6,3.5,18.1,17.9,6.9,0.6,0.8,169.1,1.1,3.9,10.8,22.9,28.2,20.2,10.6,2.4,0.0,0.0,0.0,65.6,3.2,6.2,15.7,19.7,17.8,16.7,6.1,4.5,3.8,3.3,1.3,1.6,5.5,71.5,23.0,17.1,5.9,58.9,16.9,,,5.0,146.0,1552.0,728.0,262.0,161.0,5.0,6.0,4.0,54.0,92.0,2849.0,1990.0,800.0,59.0,56.4
211,4000 ,60300,1,2013JJ00,28.0,3.0,10.8,19.2,2.2,7.7,8.5,5.8,3.5,11.8,12.5,4.8,0.6,0.7,168.8,1.4,5.2,11.1,23.4,30.5,15.2,10.5,2.5,0.2,0.0,0.0,66.5,2.4,6.4,13.7,22.1,16.1,15.8,7.1,5.5,3.9,2.3,1.0,3.8,5.7,69.9,24.4,17.6,6.8,54.6,17.4,,,6.3,170.0,1559.0,702.0,351.0,145.0,6.0,1.0,5.0,48.0,86.0,2927.0,2072.0,804.0,51.0,50.6
212,4000 ,60300,2,2010JJ00,1.5,0.6,1.8,1.3,0.2,0.4,0.2,0.3,0.2,1.7,1.2,0.7,0.0,0.0,0.2,0.2,0.5,1.0,1.3,1.5,1.3,1.0,0.6,0.1,0.0,0.0,0.4,0.3,0.7,1.1,1.3,1.3,1.2,0.9,0.8,0.6,0.5,0.3,0.6,0.6,1.5,1.4,1.3,0.8,1.6,1.7,,,,5.0,41.0,30.0,17.0,11.0,4.0,1.0,1.0,4.0,10.0,52.0,48.0,30.0,6.0,2.3
213,4000 ,60300,2,2011JJ00,1.5,0.7,2.1,1.4,0.2,0.5,0.2,0.3,0.3,1.9,1.1,0.6,0.0,0.0,0.2,0.3,0.5,1.0,1.5,1.6,1.4,1.0,0.5,0.2,0.0,0.0,0.4,0.4,0.9,1.1,1.3,1.3,1.3,0.9,0.9,0.6,0.6,0.4,0.6,0.8,1.6,1.5,1.4,0.9,1.7,1.7,,,,6.0,47.0,34.0,19.0,12.0,2.0,1.0,2.0,4.0,11.0,58.0,58.0,34.0,6.0,2.5
214,4000 ,60300,2,2012JJ00,1.5,0.5,1.9,1.3,0.2,0.5,0.2,0.4,0.3,1.8,1.8,1.2,0.0,0.0,0.3,0.4,0.7,1.1,1.5,1.6,1.4,1.1,0.5,,,,0.4,0.6,0.8,1.3,1.4,1.3,1.3,0.8,0.7,0.7,0.6,0.4,0.4,0.8,1.6,1.5,1.3,0.8,1.7,1.8,,,1.1,12.0,48.0,44.0,17.0,11.0,2.0,2.0,1.0,6.0,9.0,64.0,59.0,37.0,6.0,2.4
215,4000 ,60300,2,2013JJ00,1.5,0.6,2.0,1.4,0.2,0.5,0.2,0.4,0.3,1.5,1.6,1.0,0.0,0.0,0.3,0.4,0.8,1.1,1.5,1.6,1.3,1.1,0.6,0.1,0.0,0.0,0.5,0.5,0.9,1.2,1.5,1.3,1.3,0.9,0.8,0.7,0.5,0.4,0.7,0.8,1.6,1.5,1.3,0.9,1.7,1.8,,,1.2,14.0,46.0,37.0,23.0,9.0,2.0,1.0,1.0,5.0,8.0,61.0,53.0,40.0,5.0,2.3
216,4000 ,60400,1,2010JJ00,25.0,3.2,12.9,18.8,2.3,9.3,17.8,8.4,9.3,26.2,2.1,0.6,0.5,0.7,169.1,0.9,4.0,11.8,21.9,28.5,19.6,11.7,1.5,0.2,0.0,0.0,68.9,0.9,3.5,9.3,20.3,16.7,17.7,10.3,8.6,4.5,3.0,2.5,2.8,3.0,63.9,33.2,23.3,9.8,32.5,81.2,11.3,,,66.0,975.0,1022.0,306.0,124.0,1.0,7.0,4.0,39.0,73.0,2492.0,1931.0,523.0,37.0,57.1
217,4000 ,60400,1,2011JJ00,26.9,3.9,14.6,20.4,2.5,9.5,17.9,9.0,8.8,25.0,1.4,0.6,0.5,0.7,169.3,1.7,4.2,10.4,20.4,28.4,21.4,11.0,2.3,0.1,0.1,0.0,69.6,0.3,4.9,10.6,16.5,16.8,16.6,9.3,9.7,6.5,3.8,1.4,3.6,1.9,62.8,35.3,25.5,9.8,30.3,79.1,8.9,,,79.0,1121.0,953.0,326.0,102.0,1.0,6.0,5.0,28.0,62.0,2581.0,2053.0,491.0,36.0,53.4
218,4000 ,60400,1,2012JJ00,23.0,2.4,10.3,16.2,1.9,8.3,17.3,10.3,7.5,23.1,6.7,2.8,0.4,0.6,169.7,1.0,2.9,11.4,19.5,30.3,20.6,10.7,3.2,0.5,0.0,0.0,70.2,1.0,2.5,8.6,19.4,17.1,16.0,10.9,9.3,5.6,3.8,1.8,4.1,2.4,62.8,34.8,23.6,11.2,35.3,80.3,10.1,,8.3,110.0,1345.0,1235.0,370.0,139.0,2.0,5.0,4.0,54.0,74.0,3198.0,2532.0,627.0,39.0,50.9
