ID,ConsumptieveBestedingen,Perioden,Indexcijfer_1,Volumemutaties_2,VolumemutatiesKoopdaggecorrigeerd_3,Indexcijfers_4,Waardemutaties_5,Prijsmutaties_6
4621,A048214,2011MM05,93.9,-5.2,-5.5,85.0,0.3,5.8
4622,A048214,2011MM06,90.3,-0.2,0.2,82.1,5.0,5.2
4623,A048214,2011KW02,94.1,-3.3,-3.2,84.8,2.1,5.6
4624,A048214,2011MM07,91.8,1.5,2.9,80.9,7.5,5.9
4625,A048214,2011MM08,90.3,1.9,0.6,78.6,7.3,5.3
4626,A048214,2011MM09,91.2,-2.8,-2.9,80.5,3.2,6.2
4627,A048214,2011KW03,91.1,0.2,0.2,80.0,6.0,5.8
4628,A048214,2011MM10,94.8,-2.8,-2.4,85.3,2.4,5.3
4629,A048214,2011MM11,105.5,-3.7,-3.9,93.4,1.6,5.5
4630,A048214,2011MM12,124.7,-8.8,-8.8,108.2,-5.1,4.1
4631,A048214,2011KW04,108.3,-5.5,-5.4,95.6,-0.8,4.9
4632,A048214,2012MM01,113.3,-2.9,-3.1,104.0,2.4,5.5
4633,A048214,2012MM02,114.2,8.5,6.8,106.9,14.8,5.9
4634,A048214,2012MM03,102.7,-4.6,-5.0,97.7,1.0,5.9
4635,A048214,2012KW01,110.0,0.2,-0.5,102.9,5.9,5.7
4636,A048214,2012MM04,101.2,3.2,4.5,94.9,8.6,5.2
4637,A048214,2012MM05,94.6,0.7,-0.1,88.9,4.6,3.8
4638,A048214,2012MM06,90.3,0.1,-1.0,84.8,3.3,3.3
4639,A048214,2012KW02,95.4,1.4,1.2,89.5,5.6,4.1
4640,A048214,2012MM07,88.1,-4.0,-3.0,79.2,-2.1,2.0
4641,A048214,2012MM08,89.5,-0.9,-1.6,80.3,2.2,3.0
4642,A048214,2012MM09,90.2,-1.0,0.0,82.3,2.2,3.2
4643,A048214,2012KW03,89.3,-2.0,-1.5,80.6,0.7,2.8
4644,A048214,2012MM10,95.1,0.3,-0.4,89.7,5.2,4.9
4645,A048214,2012MM11,105.0,-0.5,-0.8,96.5,3.3,3.8
4646,A048214,2012MM12,121.8,-2.3,-0.9,109.3,1.0,3.4
4647,A048214,2012KW04,107.3,-1.0,-0.7,98.5,3.0,4.0
4648,A048214,2013MM01,116.7,3.0,2.4,110.2,6.0,2.9
4649,A048214,2013MM02,105.7,-7.4,-4.9,101.9,-4.7,2.9
4650,A048214,2013MM03,114.2,11.2,12.1,109.9,12.5,1.2
4651,A048214,2013KW01,112.2,2.0,2.9,107.3,4.3,2.3
4652,A048214,2013MM04,100.7,-0.5,-1.4,95.2,0.3,0.8
4653,A048214,2013MM05,96.2,1.7,1.4,91.7,3.2,1.4
4654,A048214,2013MM06,86.6,-4.2,-2.7,83.1,-2.0,2.3
4655,A048214,2013KW02,94.5,-0.9,-0.9,90.0,0.5,1.4
4656,A048214,2013MM07,87.1,-1.2,-2.6,79.7,0.7,1.9
4657,A048214,2013MM08,86.8,-3.0,-3.4,78.9,-1.7,1.3
4658,A048214,2013MM09,86.7,-3.9,-3.2,79.3,-3.6,0.3
4659,A048214,2013KW03,86.9,-2.7,-3.1,79.3,-1.6,1.2
4660,A048214,2013MM10,91.1,-4.2,-4.4,84.1,-6.3,-2.2
4661,A048214,2013MM11,103.6,-1.3,-1.7,93.8,-2.8,-1.5
4662,A048214,2013MM12,117.5,-3.5,-3.1,104.8,-4.1,-0.6
4663,A048214,2013KW04,104.1,-3.0,-3.0,94.2,-4.3,-1.4
4664,A048214,2014MM01,110.9,-5.0,-5.2,103.9,-5.7,-0.8
4665,A048214,2014MM02,97.9,-7.4,-7.4,92.9,-8.8,-1.5
4666,A048214,2014MM03,99.4,-13.0,-12.5,94.4,-14.1,-1.3
4667,A048214,2014KW01,102.7,-8.5,-8.4,97.1,-9.6,-1.2
4668,A048214,2014MM04,93.5,-7.2,-7.6,87.3,-8.3,-1.2
4669,A048214,2014MM05,94.2,-2.1,-2.5,89.1,-2.8,-0.8
4670,A048214,2014MM06,85.6,-1.1,0.0,81.8,-1.6,-0.5
4671,A048214,2014KW02,91.1,-3.6,-3.5,86.1,-4.4,-0.8
4672,A048214,2014MM07,86.5,-0.6,-0.9,79.3,-0.6,0.0
4673,A048214,2014MM08,85.6,-1.4,0.0,77.5,-1.8,-0.4
4674,A048214,2014MM09,85.2,-1.8,-2.9,77.5,-2.3,-0.5
4675,A048214,2014KW03,85.8,-1.3,-1.3,78.1,-1.6,-0.3
4676,A048214,2014MM10,88.8,-2.5,-2.8,81.7,-2.9,-0.4
4677,A048214,2014MM11,98.4,-5.0,-3.8,88.2,-5.9,-1.0
4678,A048214,2014MM12,121.6,3.5,2.3,106.0,1.1,-2.3
4679,A048214,2014KW04,103.0,-1.1,-1.3,91.9,-2.4,-1.4
4680,A048214,2015MM01,114.8,3.5,3.3,102.8,-1.1,-4.4
4681,A048214,2015MM02,103.0,5.3,4.6,94.0,1.2,-3.9
4682,A048214,2015MM03,106.2,6.9,6.8,97.6,3.4,-3.3
4683,A048214,2015KW01,108.0,5.2,4.8,98.1,1.1,-3.9
4684,A048214,2015MM04,99.6,6.5,6.4,89.8,2.9,-3.4
4685,A048214,2015MM05,93.1,-1.2,0.4,85.4,-4.1,-3.0
4686,A048214,2015MM06,89.6,4.6,3.1,82.9,1.4,-3.1
4687,A048214,2015KW02,94.1,3.3,3.3,86.0,0.0,-3.2
4688,A048214,2015MM07,86.3,-0.3,-0.5,77.5,-2.2,-2.0
4689,A048214,2015MM08,83.3,-2.8,-2.4,73.2,-5.6,-2.9
4690,A048214,2015MM09,87.9,3.2,3.0,76.3,-1.5,-4.6
4691,A048214,2015KW03,85.8,0.1,0.0,75.7,-3.1,-3.1
4692,A048214,2015MM10,95.3,7.3,7.5,83.2,1.9,-5.1
4693,A048214,2015MM11,97.3,-1.2,-0.9,83.9,-4.8,-3.7
4694,A048214,2015MM12,113.2,-6.9,-7.1,95.5,-9.9,-3.2
4695,A048214,2015KW04,101.9,-1.0,-0.8,87.5,-4.8,-3.8
4696,A048214,2016MM01,113.2,-1.4,-0.4,97.0,-5.6,-4.2
4697,A048214,2016MM02,106.4,3.3,1.5,91.6,-2.5,-5.6
4698,A048214,2016MM03,110.9,4.4,3.6,95.8,-1.9,-6.0
4699,A048214,2016KW01,110.1,2.0,1.5,94.8,-3.4,-5.3
4700,A048214,2016MM04,102.0,2.4,1.8,87.7,-2.4,-4.7
4701,A048214,2016MM05,91.8,-1.4,-0.4,80.2,-6.1,-4.7
4702,A048214,2016MM06,90.4,0.9,0.3,79.7,-3.8,-4.7
4703,A048214,2016KW02,94.7,0.7,0.6,82.5,-4.1,-4.7
4704,A048214,2016MM07,86.9,0.7,1.6,74.6,-3.7,-4.4
4705,A048214,2016MM08,85.1,2.2,1.5,72.7,-0.7,-2.8
4706,A048214,2016MM09,85.1,-3.2,-3.5,72.9,-4.5,-1.4
4707,A048214,2016KW03,85.7,-0.1,-0.2,73.4,-3.0,-2.9
4708,A048214,2016MM10,90.5,-5.0,-3.9,80.5,-3.3,1.9
4709,A048214,2016MM11,105.3,8.2,7.2,92.0,9.6,1.3
4710,A048214,2016MM12,120.0,6.0,5.1,104.5,9.4,3.2
4711,A048214,2016KW04,105.3,3.3,2.9,92.3,5.4,2.1
4712,A048214,2017MM01,121.0,6.9,7.4,105.9,9.1,2.1
4713,A048214,2017MM02,103.4,-2.8,-0.4,92.0,0.4,3.3
4714,A048214,2017MM03,105.8,-4.6,-4.8,93.7,-2.2,2.5
4715,A048214,2017KW01,110.1,-0.1,0.8,97.2,2.5,2.6
4716,A048214,2017MM04,101.9,-0.1,1.3,89.0,1.5,1.6
4717,A048214,2017MM05,95.8,4.4,2.6,83.8,4.5,0.1
4718,A048214,2017MM06,91.3,1.0,1.1,80.5,1.0,0.0
4719,A048214,2017KW02,96.3,1.7,1.7,84.4,2.3,0.6
4720,A048214,2017MM07,87.5,0.7,1.2,75.1,0.7,0.0
4721,A048214,2017MM08,86.4,1.5,1.1,74.3,2.2,0.7
4722,A048214,2017MM09,90.6,6.5,6.0,78.4,7.6,1.1
4723,A048214,2017KW03,88.2,2.9,2.7,75.9,3.5,0.6
4724,A048214,2017MM10,88.6,-2.1,-1.6,79.8,-0.8,1.3
4725,A048214,2017MM11,103.9,-1.3,-1.4,93.9,2.1,3.5
4726,A048214,2017MM12,120.2,0.2,1.5,107.0,2.5,2.3
4727,A048214,2017KW04,104.2,-1.0,-0.4,93.6,1.4,2.4
4728,A048214,2018MM01,115.5,-4.5,-5.3,104.6,-1.2,3.4
4729,A048214,2018MM02,111.8,8.1,8.1,102.3,11.2,2.9
4730,A048214,2018MM03,117.1,10.7,10.2,107.0,14.3,3.3
4731,A048214,2018KW01,114.8,4.3,3.9,104.6,7.7,3.2
4732,A048214,2018MM04,97.2,-4.6,-3.6,87.4,-1.8,2.9
4733,A048214,2018MM05,94.0,-1.9,-1.9,86.6,3.3,5.3
4734,A048214,2018MM06,92.8,1.7,0.9,86.0,6.8,5.1
4735,A048214,2018KW02,94.7,-1.7,-1.6,86.6,2.6,4.4
4736,A048214,2018MM07,88.1,0.7,1.4,79.5,5.8,5.1
4737,A048214,2018MM08,86.7,0.3,0.0,78.4,5.6,5.2
4738,A048214,2018MM09,87.9,-3.0,-1.6,79.4,1.3,4.5
4739,A048214,2018KW03,87.6,-0.7,-0.1,79.1,4.2,4.9
4740,A048214,2018MM10,90.7,2.3,1.0,86.4,8.3,5.9
4741,A048214,2018MM11,106.2,2.3,2.2,99.6,6.0,3.6
4742,A048214,2018MM12,116.8,-2.9,-2.5,106.6,-0.4,2.5
4743,A048214,2018KW04,104.6,0.3,0.1,97.5,4.2,3.9
4744,A048214,2019MM01,119.1,3.1,2.8,112.7,7.7,4.5
4745,A048214,2019MM02,100.2,-10.3,-11.3,95.9,-6.2,4.6
4746,A048214,2019MM03,105.9,-9.5,-8.3,102.1,-4.6,5.4
4747,A048214,2019KW01,108.4,-5.6,-5.6,103.6,-1.0,4.8
4748,A048214,2019MM04,100.0,2.9,1.5,94.0,7.6,4.5
4749,A048214,2019MM05,100.9,7.2,6.7,96.4,11.4,3.9
4750,A048214,2019MM06,89.6,-3.5,-1.7,85.2,-0.9,2.6
4751,A048214,2019KW02,96.8,2.3,2.1,91.9,6.0,3.7
4752,A048214,2019MM07,89.0,1.0,-0.4,82.5,3.8,2.8
4753,A048214,2019MM08,87.3,0.7,0.7,80.3,2.5,1.7
4754,A048214,2019MM09,88.0,0.1,0.5,80.4,1.3,1.2
4755,A048214,2019KW03,88.1,0.6,0.2,81.1,2.5,1.9
4756,A048214,2019MM10,91.2,0.6,0.3,89.2,3.2,2.6
4757,A048214,2019MM11,106.4,0.2,0.3,103.3,3.8,3.6
4758,A048214,2019MM12,117.5,0.6,0.8,112.6,5.6,5.0
4759,A048214,2019KW04,105.0,0.5,0.5,101.7,4.3,3.8
4760,A048214,2020MM01,112.4,-5.6,-5.8,112.1,-0.6,5.4
4761,A048214,2020MM02,100.6,0.4,-1.6,99.9,4.2,3.8
4762,A048214,2020MM03,103.2,-2.6,-1.8,101.7,-0.3,2.3
4763,A048214,2020KW01,105.4,-2.8,-3.2,104.6,1.0,3.9
4764,A048214,2020MM04,90.4,-9.6,-10.1,83.8,-10.8,-1.3
4765,A048214,2020MM05,93.4,-7.4,-6.7,86.7,-10.2,-2.9
4766,A048214,2020MM06,89.1,-0.5,-0.8,81.8,-4.0,-3.5
4767,A048214,2020KW02,90.9,-6.1,-6.0,84.1,-8.5,-2.6
4768,A048214,2020MM07,91.5,2.9,2.1,81.3,-1.5,-4.2
4769,A048214,2020MM08,88.2,1.0,2.7,77.9,-3.0,-4.0
4770,A048214,2020MM09,88.8,0.9,-0.3,78.3,-2.6,-3.5
4771,A048214,2020KW03,89.5,1.6,1.5,79.2,-2.4,-3.9
4772,A048214,2020MM10,90.4,-0.9,-1.5,85.3,-4.4,-3.6
4773,A048214,2020MM11,101.3,-4.9,-3.3,95.8,-7.3,-2.6
4774,A048214,2020MM12,114.1,-2.9,-4.0,108.6,-3.6,-0.7
4775,A048214,2020KW04,101.9,-3.0,-3.0,96.5,-5.1,-2.2
4776,A048214,2020JJ00,96.9,-2.7,-2.8,91.1,-3.7,-1.0
4777,A048214,2021MM01,115.7,3.0,3.6,109.8,-2.0,-4.9
4778,A048214,2021MM02,100.4,-0.2,3.1,97.9,-2.0,-1.8
4779,A048214,2021MM03,108.0,4.6,3.5,108.1,6.2,1.5
4780,A048214,2021KW01,108.0,2.5,3.4,105.3,0.7,-1.8
4781,A048214,2021MM04,108.5,20.0,20.0,106.8,27.4,6.2
4782,A048214,2021MM05,102.4,9.7,10.5,101.3,16.9,6.6
4783,A048214,2021MM06,90.1,1.1,0.3,88.7,8.4,7.3
4784,A048214,2021KW02,100.3,10.3,10.3,98.9,17.7,6.7
4785,A048214,2021MM07,88.9,-2.9,-3.4,87.3,7.3,10.6
4786,A048214,2021MM08,87.3,-1.0,-0.3,86.1,10.5,11.6
4787,A048214,2021MM09,88.5,-0.3,-0.4,87.7,12.0,12.3
4788,A048214,2021KW03,88.2,-1.4,-1.4,87.1,9.9,11.5
4789,A048214,2021MM10,90.5,0.1,1.4,90.3,5.9,5.7
4790,A048214,2021MM11,104.7,3.4,2.4,110.7,15.6,11.7
4791,A048214,2021MM12,115.0,0.8,0.4,125.3,15.4,14.4
4792,A048214,2021KW04,103.4,1.5,1.3,108.7,12.6,11.0
4793,A048214,2021JJ00,100.0,3.2,3.4,100.0,9.8,6.4
4794,A048214,2022MM01,112.1,-3.2,-2.8,120.7,9.9,13.5
4795,A048214,2022MM02,99.9,-0.5,-0.5,110.2,12.5,13.1
4796,A048214,2022MM03,102.1,-5.4,-5.6,115.8,7.2,13.3
4797,A048214,2022KW01,104.7,-3.1,-3.0,115.6,9.8,13.3
4798,A048214,2022MM04,100.0,-7.8,-8.4,114.9,7.5,16.6
4799,A048214,2022MM05,92.3,-9.9,-9.5,104.4,3.1,14.4
4800,A048214,2022MM06,93.2,3.5,3.6,109.6,23.6,19.4
4801,A048214,2022KW02,95.2,-5.1,-5.2,109.6,10.8,16.8
4802,A048214,2022MM07,87.4,-1.7,-0.3,97.5,11.6,13.6
4803,A048214,2022MM08,85.8,-1.7,-3.1,95.4,10.7,12.7
4804,A048214,2022MM09,88.5,0.0,-0.1,99.2,13.1,13.1
4805,A048214,2022KW03,87.2,-1.1,-1.2,97.4,11.8,13.1
4806,A048214,2022MM10,86.5,-4.5,-4.0,106.5,18.0,23.5
4807,A048214,2022MM11,97.8,-6.6,-7.0,136.8,23.6,32.4
4808,A048214,2022MM12,115.9,0.7,0.4,171.9,37.2,36.2
4809,A048214,2022KW04,100.0,-3.3,-3.4,138.4,27.3,31.6
4810,A048214,2022JJ00,96.8,-3.2,-3.2,115.2,15.2,19.1
4811,A048214,2023MM01,101.3,-9.6,-9.4,133.2,10.4,22.2
4812,A048214,2023MM02,91.4,-8.5,-9.3,117.5,6.6,16.5
4813,A048214,2023MM03,105.3,3.1,3.0,129.8,12.1,8.7
4814,A048214,2023KW01,99.3,-5.1,-5.4,126.8,9.8,15.7
4815,A048214,2023MM04,96.6,-3.4,-2.2,121.0,5.3,9.0
4816,A048214,2023MM05,92.2,0.0,-1.1,107.9,3.4,3.4
4817,A048214,2023MM06,97.3,4.4,4.0,114.9,4.9,0.5
4818,A048214,2023KW02,95.4,0.2,0.2,114.6,4.5,4.3
4819,A048214,2023MM07,87.3,-0.1,0.3,102.6,5.2,5.3
4820,A048214,2023MM08,86.6,0.9,0.5,102.9,7.9,7.0
4821,A048214,2023MM09,84.6,-4.4,-4.5,101.7,2.5,7.2
4822,A048214,2023KW03,86.1,-1.3,-1.3,102.4,5.2,6.5
4823,A048214,2023MM10,92.6,7.1,7.2,115.5,8.5,1.3
4824,A048214,2023MM11,100.2,2.5,2.3,125.9,-8.0,-10.2
4825,A048214,2023MM12,110.7,-4.5,-3.2,141.5,-17.7,-13.8
4826,A048214,2023KW04,101.2,1.1,1.5,127.6,-7.8,-8.8
4827,A048214,2023JJ00,95.5,-1.3,-1.4,117.9,2.3,3.7
4828,A048214,2024MM01,108.2,6.8,6.1,137.7,3.3,-3.3
4829,A048214,2024MM02,90.0,-1.6,-3.6,116.6,-0.8,0.8
4830,A048214,2024MM03,98.4,-6.5,-6.2,124.6,-4.0,2.7
4831,A048214,2024KW01,98.9,-0.5,-1.1,126.3,-0.4,0.0
4832,A048214,2024MM04,96.2,-0.5,-0.5,120.8,-0.2,0.3
4833,A048214,2024MM05,90.9,-1.5,-2.3,109.8,1.8,3.3
4834,A048214,2024MM06,94.9,-2.5,-1.6,116.0,1.0,3.6
4835,A048214,2024KW02,94.0,-1.5,-1.4,115.5,0.8,2.3
4836,A048214,2024MM07,91.4,4.7,4.1,107.7,5.0,0.3
4837,A048214,2024MM08,89.9,3.9,3.3,106.2,3.2,-0.7
4838,A048214,2024MM09,87.5,3.5,5.5,102.3,0.6,-2.7
4839,A048214,2024KW03,89.6,4.0,4.3,105.4,2.9,-1.0
4840,A048214,2024MM10,95.9,3.5,2.3,117.7,1.9,-1.6
4841,A048214,2024MM11,102.3,2.1,1.8,129.1,2.6,0.4
4842,A048214,2024MM12,112.9,2.0,2.8,145.9,3.1,1.1
4843,A048214,2024KW04,103.7,2.5,2.3,130.9,2.5,0.1
4844,A048214,2024JJ00,96.5,1.1,0.9,119.5,1.4,0.3
4845,A048214,2025MM01,107.2,-0.9,-1.4,136.0,-1.2,-0.3
4846,A048214,2025MM02,95.0,5.6,8.7,121.5,4.2,-1.3
4847,A048214,2025MM03,97.2,-1.2,-0.5,121.1,-2.7,-1.6
4848,A048214,2025KW01,99.8,1.0,1.9,126.2,0.0,-1.0
4849,A048214,2025MM04,91.6,-4.8,-5.3,113.8,-5.8,-1.1
4850,A048214,2025MM05,91.2,0.4,-0.4,110.1,0.3,-0.1
4851,A048214,2025MM06,93.1,-1.8,-0.8,113.8,-1.9,0.0
4852,A048214,2025KW02,92.0,-2.1,-2.2,112.6,-2.6,-0.5
4853,A048214,2025MM07,91.7,0.3,-0.2,108.2,0.4,0.1
4854,A048214,2025MM08,87.1,-3.2,-1.8,103.5,-2.5,0.7
4855,A048214,2025MM09,87.5,0.0,-1.2,105.0,2.6,2.7
4856,A048214,2025KW03,88.7,-1.0,-1.1,105.6,0.1,1.1
4857,A048214,2025MM10,96.7,0.9,1.0,120.8,2.6,1.7
4858,A048214,2025MM11,99.2,-3.0,-1.2,126.5,-2.0,1.1
4859,A048214,2025MM12,113.0,0.1,-1.8,144.7,-0.8,-0.9
4860,A048214,2025KW04,103.0,-0.7,-0.8,130.7,-0.2,0.5
4861,A048214,2025JJ00,95.9,-0.7,-0.4,118.8,-0.6,0.0
4862,A047832,2000JJ00,112.1,0.6,,56.3,14.7,14.0
4863,A047832,2001JJ00,115.7,3.3,,64.5,14.7,11.0
4864,A047832,2002JJ00,114.8,-0.8,,65.8,1.9,2.7
4865,A047832,2003JJ00,116.8,1.7,,69.4,5.5,3.7
4866,A047832,2004JJ00,117.3,0.4,,74.4,7.3,6.8
4867,A047832,2005JJ00,114.8,-2.1,,81.3,9.2,11.6
4868,A047832,2006JJ00,114.8,0.0,,87.2,7.2,7.2
4869,A047832,2007JJ00,111.3,-3.0,,86.6,-0.6,2.5
4870,A047832,2008JJ00,109.1,-2.0,,96.1,11.0,13.2
4871,A047832,2009JJ00,110.3,1.1,,91.3,-5.0,-6.0
4872,A047832,2010JJ00,112.2,1.7,,95.1,4.1,2.4
4873,A047832,2011JJ00,106.3,-5.3,,96.8,1.8,7.5
4874,A047832,2012JJ00,106.7,0.3,,102.4,5.8,5.4
4875,A047832,2013JJ00,105.9,-0.7,,101.6,-0.8,-0.1
4876,A047832,2014JJ00,98.9,-6.6,,93.6,-7.9,-1.4
4877,A047832,2015JJ00,101.2,2.4,,90.3,-3.5,-5.8
4878,A047832,2016JJ00,103.3,2.1,,87.3,-3.3,-5.3
4879,A047832,2017JJ00,102.9,-0.4,,89.1,2.1,2.5
4880,A047832,2018JJ00,103.7,0.7,,94.6,6.2,5.4
4881,A047832,2019JJ00,101.6,-2.0,,96.7,2.2,4.3
4882,A047832,2000MM01,140.2,4.3,,59.8,10.5,6.0
4883,A047832,2000MM02,126.1,-2.1,,55.9,7.1,9.5
4884,A047832,2000MM03,124.4,-0.8,,58.0,10.9,11.8
4885,A047832,2000KW01,130.2,0.5,,57.9,9.5,9.0
4886,A047832,2000MM04,115.4,2.7,,55.5,11.6,8.7
4887,A047832,2000MM05,96.6,1.3,,52.2,13.5,12.0
4888,A047832,2000MM06,82.7,-3.5,,46.5,12.5,16.6
4889,A047832,2000KW02,98.2,0.4,,51.4,12.5,12.0
4890,A047832,2000MM07,85.5,-1.5,,47.8,14.1,15.9
4891,A047832,2000MM08,83.0,-0.5,,46.3,13.3,13.8
4892,A047832,2000MM09,91.0,-1.3,,51.1,14.9,16.4
4893,A047832,2000KW03,86.5,-1.1,,48.4,14.1,15.4
4894,A047832,2000MM10,104.9,-2.0,,58.9,20.5,22.9
4895,A047832,2000MM11,132.4,2.8,,67.5,23.9,20.5
4896,A047832,2000MM12,162.8,4.2,,75.7,21.7,16.9
4897,A047832,2000KW04,133.4,2.1,,67.4,22.1,19.6
4898,A047832,2001MM01,140.5,0.2,,75.8,26.8,26.5
4899,A047832,2001MM02,122.2,-3.1,,66.8,19.5,23.3
4900,A047832,2001MM03,131.0,5.3,,72.4,24.9,18.5
4901,A047832,2001KW01,131.2,0.8,,71.7,23.8,22.8
4902,A047832,2001MM04,117.5,1.7,,67.4,21.5,19.4
4903,A047832,2001MM05,97.4,0.8,,61.2,17.1,16.2
4904,A047832,2001MM06,87.0,5.2,,53.5,15.0,9.3
4905,A047832,2001KW02,100.6,2.4,,60.7,18.1,15.3
4906,A047832,2001MM07,91.3,6.9,,54.1,13.0,5.7
4907,A047832,2001MM08,87.3,5.1,,51.9,12.1,6.7
4908,A047832,2001MM09,96.3,5.8,,57.0,11.6,5.4
4909,A047832,2001KW03,91.6,5.9,,54.3,12.2,5.9
4910,A047832,2001MM10,108.6,3.5,,59.8,1.5,-1.9
4911,A047832,2001MM11,137.2,3.7,,70.6,4.5,0.8
4912,A047832,2001MM12,172.6,6.0,,83.8,10.7,4.4
4913,A047832,2001KW04,139.5,4.6,,71.4,6.0,1.3
4914,A047832,2002MM01,144.1,2.5,,80.2,5.8,3.2
4915,A047832,2002MM02,123.5,1.1,,69.0,3.2,2.1
4916,A047832,2002MM03,127.9,-2.3,,73.2,1.1,3.5
4917,A047832,2002KW01,131.9,0.5,,74.1,3.4,2.9
4918,A047832,2002MM04,114.6,-2.5,,67.6,0.3,2.8
4919,A047832,2002MM05,97.9,0.6,,61.4,0.4,-0.2
4920,A047832,2002MM06,89.2,2.6,,55.4,3.6,1.0
4921,A047832,2002KW02,100.6,0.0,,61.5,1.3,1.3
4922,A047832,2002MM07,90.7,-0.7,,54.4,0.7,1.4
4923,A047832,2002MM08,86.3,-1.0,,52.4,0.8,1.9
4924,A047832,2002MM09,94.4,-1.9,,56.7,-0.5,1.5
4925,A047832,2002KW03,90.5,-1.2,,54.5,0.3,1.6
4926,A047832,2002MM10,109.6,1.0,,63.3,5.9,4.9
4927,A047832,2002MM11,132.7,-3.3,,70.7,0.1,3.5
4928,A047832,2002MM12,167.1,-3.2,,84.9,1.3,4.6
4929,A047832,2002KW04,136.5,-2.1,,73.0,2.2,4.4
4930,A047832,2003MM01,149.1,3.5,,87.5,9.1,5.5
4931,A047832,2003MM02,134.7,9.0,,80.6,16.8,7.1
4932,A047832,2003MM03,127.6,-0.2,,77.1,5.2,5.5
4933,A047832,2003KW01,137.1,4.0,,81.7,10.2,6.0
4934,A047832,2003MM04,114.9,0.3,,69.4,2.6,2.3
4935,A047832,2003MM05,99.7,1.8,,63.5,3.4,1.6
4936,A047832,2003MM06,88.2,-1.2,,55.9,0.8,2.0
4937,A047832,2003KW02,100.9,0.3,,62.9,2.3,2.0
4938,A047832,2003MM07,89.8,-1.0,,55.1,1.3,2.3
4939,A047832,2003MM08,87.1,0.9,,54.0,3.2,2.3
4940,A047832,2003MM09,98.8,4.6,,60.1,6.0,1.3
4941,A047832,2003KW03,91.9,1.5,,56.4,3.5,2.0
4942,A047832,2003MM10,115.6,5.4,,68.6,8.3,2.7
4943,A047832,2003MM11,131.3,-1.1,,73.4,3.8,5.0
4944,A047832,2003MM12,165.1,-1.2,,87.4,3.0,4.2
4945,A047832,2003KW04,137.3,0.6,,76.5,4.8,4.2
4946,A047832,2004MM01,144.6,-3.0,,87.0,-0.5,2.6
4947,A047832,2004MM02,132.0,-2.0,,79.9,-0.9,1.1
4948,A047832,2004MM03,134.5,5.4,,83.3,8.0,2.5
4949,A047832,2004KW01,137.1,-0.1,,83.4,2.0,2.1
4950,A047832,2004MM04,115.4,0.5,,73.7,6.1,5.6
4951,A047832,2004MM05,99.2,-0.6,,69.2,8.9,9.5
4952,A047832,2004MM06,91.4,3.6,,63.1,13.0,9.0
4953,A047832,2004KW02,102.0,1.1,,68.7,9.1,7.9
4954,A047832,2004MM07,92.3,2.9,,62.1,12.7,9.5
4955,A047832,2004MM08,89.6,2.9,,60.4,11.7,8.6
4956,A047832,2004MM09,99.1,0.3,,66.2,10.1,9.7
4957,A047832,2004KW03,93.7,2.0,,62.9,11.5,9.3
4958,A047832,2004MM10,109.4,-5.4,,72.5,5.8,11.8
4959,A047832,2004MM11,135.1,2.9,,82.4,12.2,9.0
4960,A047832,2004MM12,165.3,0.1,,93.4,6.8,6.7
4961,A047832,2004KW04,136.6,-0.5,,82.8,8.2,8.8
4962,A047832,2005MM01,139.8,-3.3,,93.5,7.4,11.1
4963,A047832,2005MM02,134.1,1.6,,91.7,14.9,13.1
4964,A047832,2005MM03,132.7,-1.4,,91.8,10.2,11.8
4965,A047832,2005KW01,135.5,-1.1,,92.3,10.7,12.0
4966,A047832,2005MM04,114.4,-0.9,,81.1,10.0,11.0
4967,A047832,2005MM05,101.1,2.0,,75.9,9.7,7.5
4968,A047832,2005MM06,91.5,0.1,,70.4,11.5,11.3
4969,A047832,2005KW02,102.3,0.4,,75.8,10.4,10.0
4970,A047832,2005MM07,89.5,-3.1,,66.2,6.6,10.0
4971,A047832,2005MM08,88.7,-1.0,,66.6,10.3,11.4
4972,A047832,2005MM09,94.1,-5.0,,71.4,7.9,13.5
4973,A047832,2005KW03,90.8,-3.1,,68.1,8.2,11.7
4974,A047832,2005MM10,104.2,-4.7,,76.7,5.7,11.0
4975,A047832,2005MM11,129.9,-3.9,,88.4,7.3,11.6
4976,A047832,2005MM12,157.7,-4.6,,102.0,9.2,14.5
4977,A047832,2005KW04,130.6,-4.4,,89.0,7.6,12.5
4978,A047832,2006MM01,150.0,7.3,,114.9,22.8,14.5
4979,A047832,2006MM02,132.2,-1.4,,101.6,10.7,12.3
4980,A047832,2006MM03,139.9,5.4,,108.6,18.4,12.3
4981,A047832,2006KW01,140.7,3.8,,108.4,17.3,13.0
4982,A047832,2006MM04,117.2,2.4,,90.4,11.6,8.9
4983,A047832,2006MM05,97.2,-3.9,,79.9,5.3,9.5
4984,A047832,2006MM06,89.3,-2.4,,73.8,4.9,7.5
4985,A047832,2006KW02,101.2,-1.1,,81.4,7.4,8.6
4986,A047832,2006MM07,87.6,-2.1,,70.0,5.7,8.0
4987,A047832,2006MM08,88.7,0.0,,69.7,4.7,4.7
4988,A047832,2006MM09,96.9,3.0,,72.2,1.1,-1.8
4989,A047832,2006KW03,91.1,0.3,,70.6,3.8,3.4
4990,A047832,2006MM10,105.4,1.2,,77.3,0.8,-0.3
4991,A047832,2006MM11,125.9,-3.1,,88.2,-0.3,2.9
